"ID","AREA","NAME","TYPE","SUMMARY","ADDRESS","TEL","PAYEX","SERVICETIME","TW97X","TW97Y","TOTALCAR","TOTALMOTOR","TOTALBIKE"
"140064","蘆洲區","Times蘆洲永平街停車場","2","平面式臨時路外停車場","新北市蘆洲區永平街32巷55號對面","0800888924","小型車計時80元;小型車月租8000元;","0~24時","296401","2776109","33","0",""
"020024","三重區","三光國小地下室停車場","2","立體式建築附設停車空間","新北市三重區大同南路157號B1","29753308#631","小型車月租3200元;","0~24時","300108","2772094","79","43",""
"060002","新店區","三民地下停車場","1","立體式多目標附建停車場","新北市新店區三民路20-1號B1、B2","02-29118356","小型車月租4000元;小型車計時30元;機車計次10元;機車月租120元;","0~24時","304258.5","2762684.5","243","31",""
"230023","八里區","八里區下庄公有零售市場附設停車場","2","立體式-機械多目標附建停車場","新北市八里區舊城路19號B1","26101533","小型車計時20元;小型車月租4000元;","0~24時","290311","2782045.5","62","0",""
"130101","土城區","Times土城中央路二段停車場","2","平面式臨時路外停車場","新北市土城區中央路2段29號旁","0800888924","小型車計時80元;小型車月租8000元;","0~24時","294727","2763635.4","98","0",""
"140037","蘆洲區","Times 優衣庫蘆洲長榮路店停車場","2","平面式建築附設停車空間","新北市蘆洲區長榮路253號","0800888924","小型車計時20元;小型車計時40元;小型車計次200元;","0~24時","296405.6","2775423","17","0",""
"020002","三重區","三重區中山立體停車場","1","立體式都市計畫停車場","新北市三重區新北大道1段7號B1、B2、2F~7F及頂樓","25023333","小型車計時30元;小型車月租4000元;身障車月租2000元;機車計次10元;機車月租200元;","0~24時","299397","2772614","466","19",""
"280006","萬里區","野柳停車場","2","平面式臨時路外停車場","新北市萬里區野柳里港東路167-1號對面","0966318857","大型車計次150元;小型車計次50元;小型車計時30元;小型車月租1500元;","0~24時","319659","2788693","314","0",""
"060017","新店區","中興低碳立體停車場","1","立體式都市計畫停車場","新北市新店區中興路3段6號","02-8914-7424","小型車計時20元;小型車計時30元;小型車月租4000元;機車計次10元;機車月租300元;","0~24時","305271.3","2763302.8","388","121",""
"030029","中和區","新北市光復國小月租地下停車場","2","立體式多目標附建停車場","新北市中和區光環路2段1號B2","3234-8654#661","小型車月租1000元;","平日下午7時至隔日上午7時；假日24小時","298773.5","2767500","131","0",""
"010028","板橋區","新北市立大觀國民中學停車場","2","立體式多目標附建停車場","新北市板橋區僑中一街1號B1","22725015#611","小型車月租2700元;","0~24時","295269","2767084","30","0",""
"060071","新店區","新北市立圖書館捷運新店線大坪林站(捷六)新天地大樓B2停車場","2","立體式建築附設停車空間","新北市新店區北新路3段105巷2號B2/52~64及66、67號車格位","2918-3181#220","小型車月租4000元;","0~24時","304616.5","2763924","15","0",""
"130086","土城區","新代田地下停車場","2","立體式建築附設停車空間","新北市土城區明德路1段71號B1/1~85號機車位及B2~B3之1~85號車格位","0800021111","小型車計時40元;小型車月租6000元;機車計次20元;機車月租600元;","0~24時","297004.66","2764065.66","85","85",""
"050017","新莊區","昌隆國小附設停車場","2","立體式多目標附建停車場","新北市新莊區昌隆街63號B1","2996-2351#512","小型車月租3000元;小型車月租2000元;","0~24時","295916","2771530.5","34","0",""
"030111","中和區","中和員山停車場","2","平面式臨時路外停車場","新北市中和區員山路560號對面空地","25366655","小型車計時80元;小型車月租8000元;","0~24時","298317.3","2767014","27","0",""
"050087","新莊區","宜家家居股份有限公司新莊分公司停車場","2","立體式建築附設停車空間","新北市新莊區中正路1號B1~B3","22765388#6195","小型車計時100元;機車計時10元;","8~23時","296897.8","2770446","641","489",""
"070029","樹林區","樹林區山佳機車地下停車場","1","立體式多目標附建停車場","新北市樹林區中山路3段102號B1","2682552","機車計次20元;機車月租400元;","0~24時","289645.5","2762773","0","78",""
"030152","中和區","台灣聯通橋和停車場","2","立體式建築附設停車空間","新北市中和區橋和路9號B1/474~481、484~529及539~597號車格","25235000","小型車計時80元;小型車月租6000元;","0~24時","299258.4","2766441.3","113","0",""
"030013","中和區","圓通停車場","1","平面式都市計畫停車場","新北市中和區圓通路369巷33號","2242-5455","小型車計時20元;小型車月租3300元;","0~24時","299550.5","2764506","170","0",""
"010131","板橋區","新北市立圖書館地下停車場","1","立體式建築附設停車空間","新北市板橋區貴興路139號B1~B3","27546661","小型車計時30元;小型車月租4000元;身障車月租2000元;機車計次10元;機車月租200元;","0~24時","295902.8","2766068","228","278",""
"130102","土城區","Times土城廣福街第2停車場","2","平面式臨時路外停車場","新北市土城區廣福街137號旁","0800888924","小型車計時80元;小型車月租8000元;","0~24時","296015","2765157","10","0",""
"050160","新莊區","昌鑫停車場有限公司中央站","2","平面式臨時路外停車場","新北市新莊區中央路與中信街交叉口","0938919191","大型車計時100元;大型車月租6000元;小型車計次200元;小型車月租3000元;","0~24時","295173.68535","2772350.744","25","0",""
"070061","樹林區","三福停車場","2","平面式臨時路外停車場","新北市樹林區三福街85巷底","0919218244","小型車計時30元;小型車月租3000元;","0~24時","291100","2767514","29","0",""
"140035","蘆洲區","Times 蘆洲九芎街第2停車場","2","平面式臨時路外停車場","新北市蘆洲區九芎街90巷5號旁","0800888924","小型車計時80元;小型車月租8000元;","0~24時","296906.6","2774830","13","0",""
"010253","板橋區","宏達經營管理顧問有限公司華江二停車場","2","平面式臨時路外停車場","新北市板橋區華江三路與華江二路交叉口往華江五路方向約100公尺","22835158","小型車計時50元;小型車月租5000元;","0~24時","297847.1","2769868.9","75","0",""
"130103","土城區","土城中央二平面停車場","2","平面式臨時路外停車場","新北市土城區中央路1段302號對面空地","89667646/0800021111","小型車計時60元;小型車月租2000元;","0~24時","294769.9","2763857.5","274","0",""
"050111","新莊區","中原四平面停車場","2","平面式臨時路外停車場","新北市新莊區中富街與榮華路二段交叉口右側空地","27888751","小型車計時30元;小型車月租4000元;","0~24時","295373.7","2772031","25","0",""
"140065","蘆洲區","Times蘆洲長榮路第3停車場","2","平面式臨時路外停車場","新北市蘆洲區長榮路288號旁","0800888924","小型車計時80元;小型車月租8000元;","0~24時","296404.2","2775490.5","27","0",""
"030110","中和區","和城平面停車場","2","平面式多目標附建停車場","新北市中和區和城路1段263號","89859111","小型車計時50元;小型車月租5000元;","0~24時","299013.6","2765142","94","0",""
"010130","板橋區","板橋區國民運動中心停車場","2","立體式多目標附建停車場","新北市板橋區智樂路6號B1~B3","22588886#188","小型車計時20元;小型車月租4000元;機車免費;","0~24時","296248.2","2768364","236","96",""
"030001","中和區","中和區民德立體停車場","1","立體式都市計畫停車場","新北市中和區民德路188號","89516815","小型車計時30元;小型車月租3800元;身障車月租2150元;機車計次10元;機車月租500元;","0~24時","297240.5","2765765.5","404","75",""
"140066","蘆洲區","Times蘆洲民族路停車場","2","平面式臨時路外停車場","新北市蘆洲區民族路327巷42號旁","0800888924","小型車計時80元;小型車月租8000元;","0~24時","297928","2775884","25","0",""
"090008","三峽區","龍埔公園平面停車場","1","平面式都市計畫停車場","新北市三峽區國光街60號","02-26737068","小型車計時20元;小型車月租1800元;身障車月租1500元;","0~24時","287834","2759011","57","0",""
"090054","三峽區","Times三峽大學路第2停車場","2","平面式臨時路外停車場","新北市三峽區大學路218號旁","0809008924","小型車計時80元;小型車月租8000元;","0~24時","287583.7","2759989.8","81","0",""
"070037","樹林區","樹林國民運動中心停車場","2","立體式建築附設停車空間","新北市樹林區中正路188-6號B1","26819966#101","小型車計時20元;小型車月租4000元;機車免費;","0~24時","292676","2766312","86","76",""
"070002","樹林區","樹林區第三平面停車場","1","平面式都市計畫停車場","新北市樹林區光明街10號旁","26825527","小型車計時20元;小型車月租1200元;機車計次10元;機車月租300元;","0~24時","291510.5","2764655","16","6",""
"070006","樹林區","樹林區第八平面停車場","1","平面式臨時路外停車場","新北市樹林區復興路390巷20號","26825527","小型車計時20元;小型車月租2,300元;","0~24時","291859.5","2764308","49","0",""
"170027","林口區","東勢市場停車場","2","立體式多目標附建停車場","新北市林口區麗園一街35號B1、B2","24927796","","0~24時","288097.7","2773460","64","0",""
"170089","林口區","林口市場地下停車場","2","立體式多目標附建停車場","新北市林口區林口路15號1F、B1、B2","24927796","小型車計時20元;小型車計時30元;小型車月租3500元;身障車月租1750元;機車計次10元;機車月租250元;身障機車月租125元;","0~24時","289478.1","2774454.8","23","22",""
"090003","三峽區","長福平面停車場","1","平面式臨時路外停車場","新北市三峽區光明路1號","02-26737068","大型車計次180元;小型車計次60元;小型車計次90元;大型車月租4200元;小型車月租2100元;身障車月租1800元;機車計次10元;機車月租200元;","0~24時","287597.5","2758347","108","14",""
"110051","汐止區","宜舍汐止平面停車場","2","平面式多目標附建停車場","新北市汐止區汐止車站北側茄苳路至建成路間鐵路高架橋下P148~P151墩柱間土地","0800021111","小型車計時40元;小型車月租3000元;","0~24時","317069","2773849","21","0",""
"020008","三重區","二重國中地下停車場","1","立體式多目標附建停車場","新北市三重區忠孝路3段89號B1、B2","29846858","小型車計時30元;小型車月租4,100元;","0~24時","298305","2773191","207","0",""
"020005","三重區","正義公園地下停車場","1","立體式多目標附建停車場","新北市三重區雙園街1號B1、B2","29846808","小型車計時30元;小型車計時40元;小型車計時4300元;","0~24時","300183.5","2773459.5","196","0",""
"170091","林口區","林口區力行段臨時路外停車場","2","平面式臨時路外停車場","新北市林口區民族路216巷旁","24551299","小型車計時30元;小型車月租4800元;","0~24時","287282.8","2774382.4","38","0",""
"070054","樹林區","樹林區藝文綜合行政大樓地下停車場","1","立體式多目標附建停車場","新北市樹林區樹新路40-7號B1~B3","26825527","小型車計時20元;小型車計時30元;小型車月租3500元;重型機車計時20元;重型機車計時30元;重型機車月租1500元;機車計次10元;機車月租200元;","0~24時","293257.33","2765450.06","231","115",""
"170056","林口區","台灣聯通力行停車場","2","平面式臨時路外停車場","新北市林口區文化二路1段309巷1號旁空地","25235000","小型車計時60元;小型車月租5000元;","0~24時","287251.9","2773930","44","0",""
"010254","板橋區","Times板橋華江一路停車場","2","平面式臨時路外停車場","新北市板橋區華江一路162號旁","0809008924","小型車計時80元;小型車月租8000元;","0~24時","297878","2769805","63","0",""
"020034","三重區","三重區碧華平面停車場","1","平面式臨時路外停車場","新北市三重區仁華街118巷9-8號旁","0984316939","小型車計時30元;","0~24時","298937","2775227","7","0",""
"020006","三重區","聯邦地下停車場","1","立體式多目標附建停車場","新北市三重區中華路125號B2、B3","29847208","小型車計時30元;小型車月租4000元;機車免費;","0~24時","298841","2772974.5","191","10",""
"020072","三重區","三重區忠孝自強平面停車場","1","平面式臨時路外停車場","新北市三重區忠孝路2段36號對面","0984316939","小型車計時30元;小型車月租3100元;","0~24時","299060","2773743","40","0",""
"130104","土城區","青仁路青仁停車場","2","平面式臨時路外停車場","新北市土城區青仁路21號旁空地","22612458","小型車月租每季6500元;","0~24時","296547","2763505","43","0",""
"130016","土城區","中洲平面停車場","1","平面式臨時路外停車場","新北市土城區中州路11號對面空地","2267-7437","小型車計時20元;小型車月租2400元;機車免費;","0~24時","291833.5","2761204","230","132",""
"130005","土城區","延吉立體停車場","1","立體式都市計畫停車場","新北市土城區德峰街65號","25023317","小型車計時30元;小型車月租3100元;身障機車月租1650元;機車計次10元;機車月租300元;","0~24時","297415.5","2764446.5","435","40",""
"130004","土城區","土城區裕生立體停車場","1","立體式都市計畫停車場","新北市土城區裕生路106號","25023317","小型車計時30元;小型車月租3300元;身障車月租1650元;","0~24時","295083.5","2764139","176","0",""
"100008","淡水區","淡水三民立體停車場","1","立體式多目標附建停車場","新北市淡水區建設街6號","26263663","小型車計時50元;小型車計時10元;小型車月租1萬元;","0~24時","294271.5","2784945.5","57","0",""
"010256","板橋區","大同平面停車場","2","平面式臨時路外停車場","新北市板橋區大同街27號旁空地","27995657","小型車計時60元;重型機車計時60元;小型車月租8000元;","0~24時","298194.9","25.027108","9","0",""
"060104","新店區","宜家家居股份有限公司新店分公司停車場","2","立體式建築附設停車空間","新北市新店區中央路157、159號B1及2F、3F","82280188","小型車計時80元;重型機車計時80元;小型車月租8000元;","0~24時","303581.53695","2762819.5498","945","0",""
"160004","泰山區","泰山區楓樹腳公園地下停車場","1","立體式多目標附建停車場","新北市泰山區楓江路26巷26號B2、B3","25023317","小型車計時20元;小型車月租3000元;身障車月租1500元;","0~24時","293830","2772697","382","0",""
"050029","新莊區","新莊區農會停車場","2","立體式-機械建築附設停車空間","新北市新莊區中正路80號B2-B4","22777988-1310","小型車計時60元;小型車計時40元;小型車月租4200元;小型車月租3100元;小型車月租3400元;小型車月租2800元;","0~24時","296239.5","2770049","345","0",""
"060061","新店區","安康公有市場停車場","2","立體式多目標附建停車場","新北市新店區安康路2段120號B2","22461708","小型車計時20元;","0~24時","301765.5","2761754.5","36","0",""
"020207","三重區","宏達經營管理顧問有限公司仁義二停車場","2","","新北市三重區仁義街79巷與元富一街交叉口往仁義街方向約50公尺","22835158","小型車計時40元;小型車月租4000元;","0~24時","300330.1","2774700.1","77","0",""
"060005","新店區","寶橋立體停車場","1","立體式都市計畫停車場","新北市新店區寶橋路10號","29161742","小型車計時30元;小型車月租4000元;機車計次10元;機車月租300元;","0~24時","304049.5","2763522","482","35",""
"030153","中和區","Times中和興南路二段停車場","2","平面式臨時路外停車場","新北市中和區興南路2段54巷內","0800888924","小型車計時80元;小型車月租8000元;","0~24時","301122.6","2764232.1","23","0",""
"020208","三重區","Times三重溪尾街停車場","2","平面式臨時路外停車場","新北市三重區溪尾街266號旁","0800888924","小型車計時80元;小型車月租8000元;","0~24時","299148.1","2775103.1","38","0",""
"230024","八里區","Times八里舊城路停車場","2","平面式臨時路外停車場","新北市八里區舊城路19號旁","0800888924","小型車計時80元;小型車月租8000元;","0~24時","290350.8","2782042","67","0",""
"020176","三重區","三重商工地下停車場","1","立體式多目標附建停車場","新北市三重區力行路1段88號B1、B2","27995657","小型車計時30元;小型車月租4000元;小型車月租3200元;機車計次20元;機車月租200元;重型機車計時30元;重型機車月租1500元;","0~24時","298696.26","2773674.45","498","50",""
"130084","土城區","土城區中央公園地下停車場","1","立體式多目標附建停車場","新北市土城區中央路1段325之1號B1~B4","25023317","小型車計時20元;小型車月租2500元;身障車月租1250元;機車計次10元;機車月租200元;重型機車計時20元;重型機車月租1500元;","0~24時","294808.68","2763964.6","318","459",""
"060036","新店區","新店區台北矽谷大樓停車場","2","立體式建築附設停車空間","新北市新店區北新路3段205、205-1號B3","25023317","小型車計時40元;小型車計時60元;","0~24時","304517.5","2764152","316","0",""
"140031","蘆洲區","蘆洲區溪墘公園地下停車場","1","立體式多目標附建停車場","新北市蘆洲區信義路65號B1、B2","32345899","小型車計時30元;小型車月租3700元;身障車月租2000元;","0~24時","298046.9","2774677","173","0",""
"110057","汐止區","麟旺汐止車站停車場","2","立體式多目標附建停車場","新北市汐止區信義路1號","86923119","小型車計時60元;小型車月租6000元;機車計次35元;機車月租800元;","0~24時","316737.6","2773497","161","322",""
"150040","五股區","全弘A區收費停車場","2","平面式臨時路外停車場","新北市五股區成泰路1段98巷28之26號","82922452","大型車月租3000元;","0~24時","295030","2773984","0","0",""
"020061","三重區","忠孝碼頭停車場","1","平面式臨時路外停車場","新北市三重區忠孝橋下高灘地臨時停車場/環河南路與大同南路交叉口附近","2974-2687","小型車計時20元;小型車月租4000元;機車免費;","0~24時","300374.5","2772090","234","188",""
"130106","土城區","土城明峰停車場","2","平面式臨時路外停車場","新北市土城區明峰街與明峰街53巷口","22666135","小型車月租2500元;","0~24時","297216.7","2764360.7","31","0",""
"010110","板橋區","板橋區板橋高中地下停車場","1","立體式多目標附建停車場","新北市板橋區文化路1段25號B1","02-29689724","小型車計時30元;小型車月租4300元;身障車月租2150元;","0~24時","296379.7","2767196","229","0",""
"160016","泰山區","泰山國民運動中心停車場","2","立體式多目標附建停車場","新北市泰山區全興路167號B1、B2","22968860","小型車計時20元;小型車月租4000元;機車免費;","0~24時","293846.7","2771976","217","81",""
"100040","淡水區","淡水新市停車場","2","平面式臨時路外停車場","新北市淡水區新市1路3段101巷與101巷17弄交接處","0926923344","小型車計時30元;小型車月租1500元;","0~24時","294956.6","2786220","147","0",""
"090023","三峽區","台灣聯通北大停車場","2","立體式建築附設停車空間","新北市三峽區學成路398號B1~B2","25235000","小型車計時60元;小型車月租6000元;機車計次30元;機車月租1,000元;","0~24時","288236","2759781.5","82","96",""
"140007","蘆洲區","蘆洲區成功地下停車場","1","立體式多目標附建停車場","新北市蘆洲區長安街222號B1、B2","32345899","小型車計時30元;小型車月租4100元;身障車月租2300元;","0~24時","296211","2775281.5","144","0",""
"050052","新莊區","頭前國中地下停車場","1","立體式多目標附建停車場","新北市新莊區思源路485號B1~B3","85213420","小型車計時30元;小型車月租3,300元;","0~24時","294759","2771680.5","256","0",""
"140010","蘆洲區","蘆洲區鷺江國中地下停車場","1","立體式多目標附建停車場","新北市蘆洲區長興路300號B2、B3","32345899","小型車計時30元;小型車月租3600元;身障車月租2150元;機車免費;","0~24時","296558","2775998.5","200","47",""
"040034","永和區","秀朗福利站附設平面停車場","2","平面式建築附設停車空間","新北市永和區永利路248號附設平面停車場","89214387","小型車計時60元;小型車月租4000元;","0~24時","302956","2766212","135","0",""
"020019","三重區","新北市立聯合醫院三重院區停車場","2","立體式多目標附建停車場","新北市三重區新北大道1段3、3-1號1F、B2、B3","0800000267、0975024268","小型車計時50元;小型車月租6000元;機車計次30元;","0~24時","299547","2772599.5","141","86",""
"070062","樹林區","家樂福北大停車場","2","立體式建築附設停車空間","新北市樹林區大雅路288號B2/787~789、791~800、802~804、814~816、819~836、839~889號及B3/667~682、686、695、697~727、740~765、769~771、784號車格位","22461708","小型車計時60元;小型車月租4000元;","0~24時","288363.5","2760007.7","172","0",""
"050083","新莊區","宏達經營管理顧問有限公司中平停車場","2","立體式建築附設停車空間","新北市新莊區中平路110巷36號B2/142~184、191~202、208~227號車格位","2986-9257","小型車計時40元;小型車月租5000元;","0~24時","295006.2","2770946","75","0",""
"160034","泰山區","濟安泰山停車場","2","平面式臨時路外停車場","新北市泰山區明志路2段303號後方空地","0977333613","小型車月租4000元;","0~24時","293063.3","2770995.5","38","0",""
"150042","五股區","台灣聯通五股芳洲停車場","2","平面式臨時路外停車場","新北市五股區芳洲八路103號旁空地","25235000","小型車計時80元;小型車月租5000元;","0~24時","295009","2775608.6","29","0",""
"270014","金山區","金全興商店1號停車場","2","平面式臨時路外停車場","新北市金山區民生路47號","24982248","小型車計次100元;","0~24時","314672.3","2790382.4","10","0",""
"270013","金山區","金全興商店2號停車場","2","平面式臨時路外停車場","新北市金山區民生路47號","24982248","小型車計次100元;","0~24時","314693.5","2790333.9","21","0",""
"060139","新店區","陽光PARK社區立體停車場","2","平面式建築附設停車空間","新北市新店區安興路105號1樓/2~25號車格位","22121106","","0~24時","301983.5","2763472.3","24","0",""
"090055","三峽區","禮頓企業有限公司大學站停車場","2","平面式臨時路外停車場","新北市三峽區國際二街25號旁空地","0966237006","小型車計時80元;小型車月租8000元;","0~24時","287672.8","2759569.7","50","0",""
"030137","中和區","漢傑華夏科大站停車場","2","立體式建築附設停車空間","新北市中和區工專路30號B1/6~24號格位及B2、B3","26550818","小型車計時60元;小型車月租6000元;","0~24時","301161.99568","2763786.1485","111","0",""
"020212","三重區","車堡寶實業股份有限公司新北大道場停車場","2","平面式臨時路外停車場","新北市三重區新北大道2段252號右側空地停車場","25598770","小型車計時60元;小型車月租6000元;","0~24時","297122.5","2772692.7","48","0",""
"020213","三重區","台灣聯通三重神農停車場","2","平面式臨時路外停車場","新北市三重區五谷王北街48巷內空地","25235000","小型車計時80元;小型車月租5000元;","0~24時","297963.1","2771502.8","28","0",""
"140034","蘆洲區","台灣聯通重陽停車場","2","平面式臨時路外停車場","新北市蘆洲區重陽街46號旁","25235000","小型車計時30元;小型車計時100元;","0~24時","298592.4","2775007","27","0",""
"050199","新莊區","鳳凰花園停車場","2","立體式建築附設停車空間","新北市新莊區中正路340號B1/464~533號汽車格、1~93號機車格及B2/534~556號汽車格","0920423177","小型車計時40元;小型車月租6000元;機車計次20元;機車月租600元;","0~24時","294879.2","2769716","93","93",""
"170093","林口區","林口交響苑停車場","1","立體式建築附設停車空間","新北市林口區文化三路1段195號B1、B2","23963280","小型車月租6000元;","0~24時","286512.6","2773675.5","153","0",""
"050119","新莊區","Times  新莊福德一街停車場","2","平面式臨時路外停車場","新北市新莊區福德一街33號旁","0800888924","小型車計時80元;小型車月租8000元;","0~24時","296749.7","2772073","117","0",""
"030003","中和區","中和秀山公園地下停車場","1","立體式多目標附建停車場","新北市中和區自立路15巷12號B1、B2","22316406","小型車計時30元;大型車月租4000元;機車計次10元;機車月租300元;","0~24時","302845.5","2765386","404","95",""
"020116","三重區","越鑫三重場停車場","2","立體式建築附設停車空間","新北市三重區光興街85號B1/1~12、15、18、19、22~30號格及B2/31~41、44、47、48、51~59號車格","29746981","小型車計時50元;小型車月租7000元;","0~24時","300200","2772528","47","0",""
"050215","新莊區","Times新莊中誠街停車場","2","平面式臨時路外停車場","新北市新莊區中誠街53巷36號對面停車場","0800888924","小型車計時80元;身障車月租8000元;","0~24時","295557.7","2771075.3","16","0",""
"030093","中和區","Times中和建康路第2停車場","2","平面式臨時路外停車場","新北市中和區建康路128號旁","0809008924","小型車計時80元;小型車月租8000元;","0~24時","299317.2","2765885","77","0",""
"010222","板橋區","板橋區中山國小地下停車場","1","立體式多目標附建停車場","新北市板橋區大觀路59巷31號B1、B2","32345899","小型車計時20元;小型車月租2500元;身障車月租1500元;機車計次10元;機車月租200元;","0~24時","295188.6","2766112","229","102",""
"030025","中和區","中和區枋寮平面停車場","1","平面式臨時路外停車場","新北市中和區中和路及泰和街口","22316406","小型車計時30元;小型車月租4000元;","0~24時","300522.164776155","2766004.49751242","40","0",""
"150043","五股區","聯毅停車場","2","平面式臨時路外停車場","新北市五股區新五路2段238號","22938590","大型車月租8000元;","0~24時","294380.3","2774797.6","0","0",""
"060073","新店區","統帥工業區停車場","2","立體式建築附設停車空間","新北市新店區寶興路45巷8弄5號1樓、B1","2911-1820","小型車計時40元;","0~24時","305489.7","2763062","54","0",""
"010085","板橋區","板橋國小地下停車場","1","立體式多目標附建停車場","新北市板橋區文化路1段23號B1~B3","89698938","小型車計時30元;小型車計時10元;小型車月租4100元;機車計次10元;機車月租300元;","0~24時","296238.5","2767099.5","224","31",""
"090034","汐止區","台灣聯通汐止福德停車場","2","立體式-機械建築附設停車空間","新北市汐止區福德路38號B2、B3","02-25235000","小型車計時60元;身障車月租6000元;","0~24時","288195.1","2759701","82","0",""
"050216","新莊區","Times新莊新泰路第2停車場","2","平面式臨時路外停車場","新北市新莊區新泰路139號左側旁停車場","0800888924","小型車計時80元;小型車月租8000元;","0~24時","295217","2769886.3","7","0",""
"050217","新莊區","城市車旅新莊典華停車場","2","平面式臨時路外停車場","新北市新莊區中央路437號旁","22461708","小型車計時80元;小型車月租4000元;","0~24時","295219.2","2772282.3","37","0",""
"020096","三重區","五華國小停車場","2","平面式多目標附建停車場","新北市三重區集賢路89號1F/1~27及29~96號車格位","0939054138","小型車計時40元;小型車月租4000元;","0~24時","299772.9","2775491","95","0",""
"010008","板橋區","府後立體停車場","1","立體式建築附設停車空間","新北市板橋區府中路32-1號1樓及4~6樓","89698938","小型車計時30元;小型車月租4000元;機車計時前3小時10元;機車月租400元;","0~24時","296277","2767002.5","147","198",""
"030100","中和區","名城停車場","2","立體式-機械建築附設停車空間","新北市中和區景安路1號B1、B2","29413960","小型車月租3500元;","0~24時","301302.7","2765806","29","0",""
"060130","新店區","三車停車場","2","平面式多目標附建停車場","新北市新店區寶興便道/寶興便道停車場對面","0965515537","小型車月租4000元;","0~24時","305943.1","2762921.4","42","0",""
"160012","泰山區","泰山區明志國民小學地下停車場","2","立體式多目標附建停車場","新北市泰山區新生路2號/綜合大樓B2","29061133轉9","小型車月租2000元;機車免費;","0~24時","293075.8","2770798","31","25",""
"130109","土城區","Times土城中央路二段第2停車場","2","平面式臨時路外停車場","新北市土城區中央路2段21巷128號旁","0800888924","小型車計時80元;小型車月租8000元;","0~24時","295004.3","2763543.1","13","0",""
"090001","三峽區","白雞停車場","1","平面式臨時路外停車場","新北市三峽區白雞路與紫微路旁空地停車場","26730264","小型車計時20元;小型車計時40元;小型車月租2100元;","0~24時","290525.5","2755367","221","0",""
"040072","永和區","福和停車場","2","平面式臨時路外停車場","新北市永和區福和橋下假日花市左方","0966765723","小型車月租2000元;","0~24時","303358","2766714","102","0",""
"050129","新莊區","新莊君泰停車場","2","立體式建築附設停車空間","新北市新莊區雙鳳路77巷2號B1、B2","27935818","小型車計時60元;小型車月租4000元;","0~24時","291688.4","2768899","100","0",""
"050218","新莊區","Times新莊國家影視中心停車場","2","立體式建築附設停車空間","新北市新莊區文藝路2號B1","0800888924","小型車計時80元;小型車月租8000元;機車計次20元;","8~23時","295090.2","2772096","96","100",""
"270007","金山區","金山區金山立體停車場","1","立體式都市計畫停車場","新北市金山區中興路101號","26016611","小型車計時20元;小型車計時30元;小型車月租1200元;身障車月租600元;機車計次20元;機車月租300元;身障機車月租150元;","0~24時","314663.15104","2790328.1881","350","100",""
"050219","新莊區","Times新莊中港一街停車場","2","平面式臨時路外停車場","新北市新莊區中平路82巷36號旁停車場","0800888924","小型車計時80元;小型車月租8000元;","0~24時","295049.6","2770812.6","24","0",""
"130051","土城區","土城區大安平面停車場","1","平面式多目標附建停車場","新北市土城區大安路20號對面","0800000267/0975024268","小型車計時20元;小型車月租2300元;身障車月租1100元;機車計次10元;機車月租150元;","0~24時","293686.1","2762044","46","105",""
"050220","新莊區","新莊區建國一路平面停車場","1","平面式臨時路外停車場","新北市新莊區建國一路與建國二路口停車場","22040320","小型車計時20元;小型車月租3600元;機車計次10元;機車月租200元;","0~24時","293859.8","2768493.3","95","50",""
"010044","板橋區","捷運江子翠站轉乘停車場","2","平面式多目標附建停車場","新北市板橋區文化路2段296號","27995657","小型車月租3000元;","0~24時","297740.5","2769296.5","28","0",""
"010116","板橋區","捷運府中站轉乘停車場","1","平面式多目標附建停車場","新北市板橋區縣民大道1段193號","27995657","機車計次30元;機車月租300元;","0~24時","296301.3","2766756","0","575",""
"130059","土城區","捷運頂埔站轉乘停車場","1","立體式多目標附建停車場","新北市土城區中央路4段51-6號B1~B3","27995657","小型車計時20元;小型車計時10元;小型車月租3000元;機車計次20元;機車月租300元;","0~24時","292352","2761368","77","298",""
"130011","土城區","捷運海山站轉乘停車場","1","立體式多目標附建停車場","新北市土城區海山路39號B1","27995657","小型車計時40元;小型車計時20元;小型車月租3500元;機車計次20元;機車月租300元;","0~24時","295344.538","2764411","63","99",""
"130010","土城區","捷運永寧站轉乘停車場","1","平面式多目標附建停車場","新北市土城區中央路3段105號","27995657","小型車計時20元;小型車計時10元;小型車月租2500元;機車計時20元;機車月租300元;","0~24時","294012","2762136","236","727",""
"050210","新莊區","Times新莊中原路第5停車場","2","平面式臨時路外停車場","新北市新莊區中原路71號對面","0800888924","小型車計時80元;小型車月租8000元;","0~24時","296139.3","2771901.2","113","0",""
"040005","永和區","永和區福和國中地下停車場","1","立體式多目標附建停車場","新北市永和區永亨路96號B1、B2","25023317","小型車計時30元;小型車月租4000元;身障車月租2000元;","0~24時","302716.5","2766383","554","0",""
"230001","八里區","八里區第一立體停車場","1","立體式都市計畫停車場","新北市八里區舊城路12號","0908303677","小型車計時20元;小型車月租2100元;身障車月租1500元;","0~24時","290345","2782098","220","0",""
"020216","三重區","三愛成功平面停車場","2","平面式臨時路外停車場","新北市三重區成功路50巷73號旁","89859111","小型車計時50元;小型車月租5000元;","0~24時","299198.4","2771365.5","22","0",""
